,display_name,name,start_date,end_date,type
M0808.XDCE,豆粕0808,m0808,2007-08-15,2008-08-14,futures
M0809.XDCE,豆粕0809,m0809,2007-09-17,2008-09-12,futures
M0811.XDCE,豆粕0811,m0811,2007-11-15,2008-11-14,futures
M0812.XDCE,豆粕0812,m0812,2007-12-17,2008-12-12,futures
M0901.XDCE,豆粕0901,m0901,2008-01-16,2009-01-16,futures
M0903.XDCE,豆粕0903,m0903,2008-03-17,2009-03-13,futures
M0905.XDCE,豆粕0905,m0905,2008-05-19,2009-05-15,futures
M0907.XDCE,豆粕0907,m0907,2008-07-15,2009-07-14,futures
M0908.XDCE,豆粕0908,m0908,2008-08-15,2009-08-14,futures
M0909.XDCE,豆粕0909,m0909,2008-09-16,2009-09-14,futures
M0911.XDCE,豆粕0911,m0911,2008-11-17,2009-11-13,futures
M0912.XDCE,豆粕0912,m0912,2008-12-15,2009-12-14,futures
M1001.XDCE,豆粕1001,m1001,2009-01-19,2010-01-15,futures
M1003.XDCE,豆粕1003,m1003,2009-03-16,2010-03-12,futures
M1005.XDCE,豆粕1005,m1005,2009-05-18,2010-05-17,futures
M1007.XDCE,豆粕1007,m1007,2009-07-15,2010-07-14,futures
M1008.XDCE,豆粕1008,m1008,2009-08-17,2010-08-13,futures
M1009.XDCE,豆粕1009,m1009,2009-09-15,2010-09-14,futures
M1011.XDCE,豆粕1011,m1011,2009-11-16,2010-11-12,futures
M1012.XDCE,豆粕1012,m1012,2009-12-15,2010-12-14,futures
M1101.XDCE,豆粕1101,m1101,2010-01-18,2011-01-17,futures
M1103.XDCE,豆粕1103,m1103,2010-03-15,2011-03-14,futures
M1105.XDCE,豆粕1105,m1105,2010-05-18,2011-05-16,futures
M1107.XDCE,豆粕1107,m1107,2010-07-15,2011-07-14,futures
M1108.XDCE,豆粕1108,m1108,2010-08-16,2011-08-12,futures
M1109.XDCE,豆粕1109,m1109,2010-09-15,2011-09-15,futures
M1111.XDCE,豆粕1111,m1111,2010-11-15,2011-11-14,futures
M1112.XDCE,豆粕1112,m1112,2010-12-15,2011-12-14,futures
M1201.XDCE,豆粕1201,m1201,2011-01-18,2012-01-17,futures
M1203.XDCE,豆粕1203,m1203,2011-03-15,2012-03-14,futures
M1205.XDCE,豆粕1205,m1205,2011-05-17,2012-05-15,futures
M1207.XDCE,豆粕1207,m1207,2011-07-15,2012-07-13,futures
M1208.XDCE,豆粕1208,m1208,2011-08-15,2012-08-14,futures
M1209.XDCE,豆粕1209,m1209,2011-09-16,2012-09-14,futures
M1211.XDCE,豆粕1211,m1211,2011-11-15,2012-11-14,futures
M1212.XDCE,豆粕1212,m1212,2011-12-15,2012-12-14,futures
M1301.XDCE,豆粕1301,m1301,2012-01-18,2013-01-17,futures
M1303.XDCE,豆粕1303,m1303,2012-03-15,2013-03-14,futures
M1305.XDCE,豆粕1305,m1305,2012-05-16,2013-05-15,futures
M1307.XDCE,豆粕1307,m1307,2012-07-16,2013-07-12,futures
M1308.XDCE,豆粕1308,m1308,2012-08-15,2013-08-14,futures
M1309.XDCE,豆粕1309,m1309,2012-09-17,2013-09-13,futures
M1311.XDCE,豆粕1311,m1311,2012-11-15,2013-11-14,futures
M1312.XDCE,豆粕1312,m1312,2012-12-17,2013-12-13,futures
M1401.XDCE,豆粕1401,m1401,2013-01-18,2014-01-15,futures
M1403.XDCE,豆粕1403,m1403,2013-03-15,2014-03-14,futures
M1405.XDCE,豆粕1405,m1405,2013-05-16,2014-05-16,futures
M1407.XDCE,豆粕1407,m1407,2013-07-15,2014-07-14,futures
M1408.XDCE,豆粕1408,m1408,2013-08-15,2014-08-14,futures
M1409.XDCE,豆粕1409,m1409,2013-09-16,2014-09-15,futures
M1411.XDCE,豆粕1411,m1411,2013-11-15,2014-11-14,futures
M1412.XDCE,豆粕1412,m1412,2013-12-16,2014-12-12,futures
M1501.XDCE,豆粕1501,m1501,2014-01-16,2015-01-16,futures
M1503.XDCE,豆粕1503,m1503,2014-03-17,2015-03-13,futures
M1505.XDCE,豆粕1505,m1505,2014-05-19,2015-05-15,futures
M1507.XDCE,豆粕1507,m1507,2014-07-15,2015-07-14,futures
M1508.XDCE,豆粕1508,m1508,2014-08-15,2015-08-14,futures
M1509.XDCE,豆粕1509,m1509,2014-09-16,2015-09-16,futures
M1511.XDCE,豆粕1511,m1511,2014-11-17,2015-11-13,futures
M1512.XDCE,豆粕1512,m1512,2014-12-15,2015-12-14,futures
M1601.XDCE,豆粕1601,m1601,2015-01-19,2016-01-15,futures
M1603.XDCE,豆粕1603,m1603,2015-03-16,2016-03-14,futures
M1605.XDCE,豆粕1605,m1605,2015-05-18,2016-05-16,futures
M1607.XDCE,豆粕1607,m1607,2015-07-15,2016-07-14,futures
M1608.XDCE,豆粕1608,m1608,2015-08-17,2016-08-12,futures
M1609.XDCE,豆粕1609,m1609,2015-09-17,2016-09-14,futures
M1611.XDCE,豆粕1611,m1611,2015-11-16,2016-11-14,futures
M1612.XDCE,豆粕1612,m1612,2015-12-15,2016-12-14,futures
M1701.XDCE,豆粕1701,m1701,2016-01-18,2017-01-16,futures
M1703.XDCE,豆粕1703,m1703,2016-03-15,2017-03-14,futures
M1705.XDCE,豆粕1705,m1705,2016-05-17,2017-05-15,futures
M1707.XDCE,豆粕1707,m1707,2016-07-15,2017-07-14,futures
M1708.XDCE,豆粕1708,m1708,2016-08-15,2017-08-14,futures
M1709.XDCE,豆粕1709,m1709,2016-09-19,2017-09-14,futures
M1711.XDCE,豆粕1711,m1711,2016-11-15,2017-11-14,futures
M1712.XDCE,豆粕1712,m1712,2016-12-15,2017-12-14,futures
M1801.XDCE,豆粕1801,m1801,2017-01-17,2018-01-15,futures
M1803.XDCE,豆粕1803,m1803,2017-03-15,2018-03-14,futures
M1805.XDCE,豆粕1805,m1805,2017-05-16,2018-05-15,futures
M1807.XDCE,豆粕1807,m1807,2017-07-17,2018-07-13,futures
M1808.XDCE,豆粕1808,m1808,2017-08-15,2018-08-14,futures
M1809.XDCE,豆粕1809,m1809,2017-09-15,2018-09-14,futures
M1811.XDCE,豆粕1811,m1811,2017-11-15,2018-11-14,futures
M1812.XDCE,豆粕1812,m1812,2017-12-15,2018-12-14,futures
M1901.XDCE,豆粕1901,m1901,2018-01-16,2019-01-15,futures
M1903.XDCE,豆粕1903,m1903,2018-03-15,2019-03-14,futures
M1905.XDCE,豆粕1905,m1905,2018-05-16,2019-05-17,futures
M1907.XDCE,豆粕1907,m1907,2018-07-16,2019-07-12,futures
M1908.XDCE,豆粕1908,m1908,2018-08-15,2019-08-14,futures
M1909.XDCE,豆粕1909,m1909,2018-09-17,2019-09-16,futures
M1911.XDCE,豆粕1911,m1911,2018-11-15,2019-11-14,futures
M1912.XDCE,豆粕1912,m1912,2018-12-17,2019-12-13,futures
M2001.XDCE,豆粕2001,m2001,2019-01-16,2020-01-15,futures
M2003.XDCE,豆粕2003,m2003,2019-03-15,2020-03-13,futures
M2005.XDCE,豆粕2005,m2005,2019-05-20,2020-05-19,futures
M2007.XDCE,豆粕2007,m2007,2019-07-15,2020-07-14,futures
M2008.XDCE,豆粕2008,m2008,2019-08-15,2020-08-14,futures
M2009.XDCE,豆粕2009,m2009,2019-09-17,2020-09-14,futures
M2011.XDCE,豆粕2011,m2011,2019-11-15,2020-11-13,futures
M2012.XDCE,豆粕2012,m2012,2019-12-16,2020-12-14,futures
M2101.XDCE,豆粕2101,m2101,2020-01-16,2021-01-15,futures
M2103.XDCE,豆粕2103,m2103,2020-03-16,2021-03-12,futures
M2105.XDCE,豆粕2105,m2105,2020-05-20,2021-05-19,futures
M2107.XDCE,豆粕2107,m2107,2020-07-15,2021-07-14,futures
M2108.XDCE,豆粕2108,m2108,2020-08-17,2021-08-13,futures
M2109.XDCE,豆粕2109,m2109,2020-09-15,2021-09-14,futures
M2111.XDCE,豆粕2111,m2111,2020-11-16,2021-11-12,futures
M2112.XDCE,豆粕2112,m2112,2020-12-15,2021-12-14,futures
M2201.XDCE,豆粕2201,m2201,2021-01-18,2022-01-17,futures
M2203.XDCE,豆粕2203,m2203,2021-03-15,2022-03-14,futures
M2205.XDCE,豆粕2205,m2205,2021-05-20,2022-05-18,futures
M2207.XDCE,豆粕2207,m2207,2021-07-15,2022-07-14,futures
M2208.XDCE,豆粕2208,m2208,2021-08-16,2022-08-12,futures
M2209.XDCE,豆粕2209,m2209,2021-09-15,2022-09-15,futures
M2211.XDCE,豆粕2211,m2211,2021-11-15,2022-11-14,futures
M2212.XDCE,豆粕2212,m2212,2021-12-15,2022-12-14,futures
M2301.XDCE,豆粕2301,m2301,2022-01-18,2023-01-16,futures
M2303.XDCE,豆粕2303,m2303,2022-03-15,2023-03-14,futures
M2305.XDCE,豆粕2305,m2305,2022-05-19,2023-05-17,futures
M2307.XDCE,豆粕2307,m2307,2022-07-15,2023-07-14,futures
M2308.XDCE,豆粕2308,m2308,2022-08-15,2023-08-14,futures
M2309.XDCE,豆粕2309,m2309,2022-09-16,2023-09-14,futures
M2311.XDCE,豆粕2311,m2311,2022-11-15,2023-11-14,futures
M2312.XDCE,豆粕2312,m2312,2022-12-15,2023-12-14,futures
M2401.XDCE,豆粕2401,m2401,2023-01-17,2024-01-15,futures
M2403.XDCE,豆粕2403,m2403,2023-03-15,2024-03-14,futures
M2405.XDCE,豆粕2405,m2405,2023-05-18,2024-05-17,futures
M2407.XDCE,豆粕2407,m2407,2023-07-17,2024-07-12,futures
M2408.XDCE,豆粕2408,m2408,2023-08-15,2024-08-14,futures
M2409.XDCE,豆粕2409,m2409,2023-09-15,2024-09-13,futures
M2411.XDCE,豆粕2411,m2411,2023-11-15,2024-11-14,futures
M2412.XDCE,豆粕2412,m2412,2023-12-15,2024-12-13,futures
M2501.XDCE,豆粕2501,m2501,2024-01-16,2025-01-15,futures
M2503.XDCE,豆粕2503,m2503,2024-03-15,2025-03-14,futures
M2505.XDCE,豆粕2505,m2505,2024-05-20,2025-05-19,futures
M2507.XDCE,豆粕2507,m2507,2024-07-15,2025-07-14,futures
M8888.XDCE,豆粕期货指数,M8888,2005-01-03,2030-01-01,futures
M9999.XDCE,豆粕主力合约,M9999,2005-01-03,2030-01-01,futures
MA1506.XZCE,甲醇1506,MA506,2014-06-17,2015-06-12,futures
MA1507.XZCE,甲醇1507,MA507,2014-07-15,2015-07-14,futures
MA1508.XZCE,甲醇1508,MA508,2014-08-15,2015-08-14,futures
MA1509.XZCE,甲醇1509,MA509,2014-09-16,2015-09-16,futures
MA1510.XZCE,甲醇1510,MA510,2014-10-22,2015-10-21,futures
MA1511.XZCE,甲醇1511,MA511,2014-11-17,2015-11-13,futures
MA1512.XZCE,甲醇1512,MA512,2014-12-15,2015-12-14,futures
MA1601.XZCE,甲醇1601,MA601,2015-01-19,2016-01-15,futures
MA1602.XZCE,甲醇1602,MA602,2015-02-16,2016-02-19,futures
MA1603.XZCE,甲醇1603,MA603,2015-03-16,2016-03-14,futures
MA1604.XZCE,甲醇1604,MA604,2015-04-16,2016-04-15,futures
MA1605.XZCE,甲醇1605,MA605,2015-05-18,2016-05-16,futures
MA1606.XZCE,甲醇1606,MA606,2015-06-15,2016-06-16,futures
MA1607.XZCE,甲醇1607,MA607,2015-07-15,2016-07-14,futures
MA1608.XZCE,甲醇1608,MA608,2015-08-17,2016-08-12,futures
MA1609.XZCE,甲醇1609,MA609,2015-09-17,2016-09-14,futures
MA1610.XZCE,甲醇1610,MA610,2015-10-22,2016-10-21,futures
MA1611.XZCE,甲醇1611,MA611,2015-11-16,2016-11-14,futures
MA1612.XZCE,甲醇1612,MA612,2015-12-15,2016-12-14,futures
MA1701.XZCE,甲醇1701,MA701,2016-01-18,2017-01-16,futures
MA1702.XZCE,甲醇1702,MA702,2016-02-22,2017-02-16,futures
MA1703.XZCE,甲醇1703,MA703,2016-03-15,2017-03-14,futures
MA1704.XZCE,甲醇1704,MA704,2016-04-18,2017-04-18,futures
MA1705.XZCE,甲醇1705,MA705,2016-05-17,2017-05-15,futures
MA1706.XZCE,甲醇1706,MA706,2016-06-17,2017-06-14,futures
MA1707.XZCE,甲醇1707,MA707,2016-07-15,2017-07-14,futures
MA1708.XZCE,甲醇1708,MA708,2016-08-15,2017-08-14,futures
MA1709.XZCE,甲醇1709,MA709,2016-09-19,2017-09-14,futures
MA1710.XZCE,甲醇1710,MA710,2016-10-24,2017-10-20,futures
MA1711.XZCE,甲醇1711,MA711,2016-11-15,2017-11-14,futures
MA1712.XZCE,甲醇1712,MA712,2016-12-15,2017-12-14,futures
MA1801.XZCE,甲醇1801,MA801,2017-01-17,2018-01-15,futures
MA1802.XZCE,甲醇1802,MA802,2017-02-17,2018-02-14,futures
MA1803.XZCE,甲醇1803,MA803,2017-03-15,2018-03-14,futures
MA1804.XZCE,甲醇1804,MA804,2017-04-19,2018-04-17,futures
MA1805.XZCE,甲醇1805,MA805,2017-05-16,2018-05-15,futures
MA1806.XZCE,甲醇1806,MA806,2017-06-15,2018-06-14,futures
MA1807.XZCE,甲醇1807,MA807,2017-07-17,2018-07-13,futures
MA1808.XZCE,甲醇1808,MA808,2017-08-15,2018-08-14,futures
MA1809.XZCE,甲醇1809,MA809,2017-09-15,2018-09-14,futures
MA1810.XZCE,甲醇1810,MA810,2017-10-23,2018-10-19,futures
MA1811.XZCE,甲醇1811,MA811,2017-11-15,2018-11-14,futures
MA1812.XZCE,甲醇1812,MA812,2017-12-15,2018-12-14,futures
MA1901.XZCE,甲醇1901,MA901,2018-01-16,2019-01-15,futures
MA1902.XZCE,甲醇1902,MA902,2018-02-22,2019-02-21,futures
MA1903.XZCE,甲醇1903,MA903,2018-03-15,2019-03-14,futures
MA1904.XZCE,甲醇1904,MA904,2018-04-18,2019-04-15,futures
MA1905.XZCE,甲醇1905,MA905,2018-05-16,2019-05-17,futures
MA1906.XZCE,甲醇1906,MA906,2018-06-15,2019-06-17,futures
MA1907.XZCE,甲醇1907,MA907,2018-07-16,2019-07-12,futures
MA1908.XZCE,甲醇1908,MA908,2018-08-15,2019-08-14,futures
MA1909.XZCE,甲醇1909,MA909,2018-09-17,2019-09-16,futures
MA1910.XZCE,甲醇1910,MA910,2018-10-22,2019-10-21,futures
MA1911.XZCE,甲醇1911,MA911,2018-11-15,2019-11-14,futures
MA1912.XZCE,甲醇1912,MA912,2018-12-17,2019-12-13,futures
MA2001.XZCE,甲醇2001,MA001,2019-01-16,2020-01-15,futures
MA2002.XZCE,甲醇2002,MA002,2019-02-22,2020-02-14,futures
MA2003.XZCE,甲醇2003,MA003,2019-03-15,2020-03-13,futures
MA2004.XZCE,甲醇2004,MA004,2019-04-16,2020-04-15,futures
MA2005.XZCE,甲醇2005,MA005,2019-05-20,2020-05-19,futures
MA2006.XZCE,甲醇2006,MA006,2019-06-18,2020-06-12,futures
MA2007.XZCE,甲醇2007,MA007,2019-07-15,2020-07-14,futures
MA2008.XZCE,甲醇2008,MA008,2019-08-15,2020-08-14,futures
MA2009.XZCE,甲醇2009,MA009,2019-09-17,2020-09-14,futures
MA2010.XZCE,甲醇2010,MA010,2019-10-22,2020-10-22,futures
MA2011.XZCE,甲醇2011,MA011,2019-11-15,2020-11-13,futures
MA2012.XZCE,甲醇2012,MA012,2019-12-16,2020-12-14,futures
MA2101.XZCE,甲醇2101,MA101,2020-01-16,2021-01-15,futures
MA2102.XZCE,甲醇2102,MA102,2020-02-17,2021-02-19,futures
MA2103.XZCE,甲醇2103,MA103,2020-03-16,2021-03-12,futures
MA2104.XZCE,甲醇2104,MA104,2020-04-16,2021-04-15,futures
MA2105.XZCE,甲醇2105,MA105,2020-05-20,2021-05-19,futures
MA2106.XZCE,甲醇2106,MA106,2020-06-15,2021-06-15,futures
MA2107.XZCE,甲醇2107,MA107,2020-07-15,2021-07-14,futures
MA2108.XZCE,甲醇2108,MA108,2020-08-17,2021-08-13,futures
MA2109.XZCE,甲醇2109,MA109,2020-09-15,2021-09-14,futures
MA2110.XZCE,甲醇2110,MA110,2020-10-23,2021-10-21,futures
MA2111.XZCE,甲醇2111,MA111,2020-11-16,2021-11-12,futures
MA2112.XZCE,甲醇2112,MA112,2020-12-15,2021-12-14,futures
MA2201.XZCE,甲醇2201,MA201,2021-01-18,2022-01-17,futures
MA2202.XZCE,甲醇2202,MA202,2021-02-22,2022-02-18,futures
MA2203.XZCE,甲醇2203,MA203,2021-03-15,2022-03-14,futures
MA2204.XZCE,甲醇2204,MA204,2021-04-16,2022-04-18,futures
MA2205.XZCE,甲醇2205,MA205,2021-05-20,2022-05-18,futures
MA2206.XZCE,甲醇2206,MA206,2021-06-16,2022-06-15,futures
MA2207.XZCE,甲醇2207,MA207,2021-07-15,2022-07-14,futures
MA2208.XZCE,甲醇2208,MA208,2021-08-16,2022-08-12,futures
MA2209.XZCE,甲醇2209,MA209,2021-09-15,2022-09-15,futures
MA2210.XZCE,甲醇2210,MA210,2021-10-22,2022-10-21,futures
MA2211.XZCE,甲醇2211,MA211,2021-11-15,2022-11-14,futures
MA2212.XZCE,甲醇2212,MA212,2021-12-15,2022-12-14,futures
MA2301.XZCE,甲醇2301,MA301,2022-01-18,2023-01-16,futures
MA2302.XZCE,甲醇2302,MA302,2022-02-21,2023-02-14,futures
MA2303.XZCE,甲醇2303,MA303,2022-03-15,2023-03-14,futures
MA2304.XZCE,甲醇2304,MA304,2022-04-19,2023-04-17,futures
MA2305.XZCE,甲醇2305,MA305,2022-05-19,2023-05-17,futures
MA2306.XZCE,甲醇2306,MA306,2022-06-16,2023-06-14,futures
MA2307.XZCE,甲醇2307,MA307,2022-07-15,2023-07-14,futures
MA2308.XZCE,甲醇2308,MA308,2022-08-15,2023-08-14,futures
MA2309.XZCE,甲醇2309,MA309,2022-09-16,2023-09-14,futures
MA2310.XZCE,甲醇2310,MA310,2022-10-24,2023-10-20,futures
MA2311.XZCE,甲醇2311,MA311,2022-11-15,2023-11-14,futures
MA2312.XZCE,甲醇2312,MA312,2022-12-15,2023-12-14,futures
MA2401.XZCE,甲醇2401,MA401,2023-01-17,2024-01-15,futures
MA2402.XZCE,甲醇2402,MA402,2023-02-15,2024-02-22,futures
MA2403.XZCE,甲醇2403,MA403,2023-03-15,2024-03-14,futures
MA2404.XZCE,甲醇2404,MA404,2023-04-18,2024-04-16,futures
MA2405.XZCE,甲醇2405,MA405,2023-05-18,2024-05-17,futures
MA2406.XZCE,甲醇2406,MA406,2023-06-15,2024-06-17,futures
MA2407.XZCE,甲醇2407,MA407,2023-07-17,2024-07-12,futures
MA2408.XZCE,甲醇2408,MA408,2023-08-15,2024-08-14,futures
MA2409.XZCE,甲醇2409,MA409,2023-09-15,2024-09-13,futures
MA2410.XZCE,甲醇2410,MA410,2023-10-23,2024-10-21,futures
MA2411.XZCE,甲醇2411,MA411,2023-11-15,2024-11-14,futures
MA2412.XZCE,甲醇2412,MA412,2023-12-15,2024-12-13,futures
MA2501.XZCE,甲醇2501,MA501,2024-01-16,2025-01-14,futures
MA2502.XZCE,甲醇2502,MA502,2024-02-23,2025-02-14,futures
MA2503.XZCE,甲醇2503,MA503,2024-03-15,2025-03-14,futures
MA2504.XZCE,甲醇2504,MA504,2024-04-17,2025-04-14,futures
MA2505.XZCE,甲醇2505,MA505,2024-05-20,2025-05-14,futures
MA2506.XZCE,甲醇2506,MA506,2024-06-18,2025-06-13,futures
MA2507.XZCE,甲醇2507,MA507,2024-07-15,2025-07-14,futures
MA8888.XZCE,甲醇期货指数,MA8888,2014-06-17,2030-01-01,futures
MA9999.XZCE,甲醇主力合约,MA9999,2014-06-17,2030-01-01,futures
ME1203.XZCE,甲醇1203,ME203,2011-10-28,2012-03-14,futures
ME1204.XZCE,甲醇1204,ME204,2011-10-28,2012-04-18,futures
ME1205.XZCE,甲醇1205,ME205,2011-10-28,2012-05-15,futures
ME1206.XZCE,甲醇1206,ME206,2011-10-28,2012-06-14,futures
ME1207.XZCE,甲醇1207,ME207,2011-10-28,2012-07-13,futures
ME1208.XZCE,甲醇1208,ME208,2011-10-28,2012-08-14,futures
ME1209.XZCE,甲醇1209,ME209,2011-10-28,2012-09-14,futures
ME1210.XZCE,甲醇1210,ME210,2011-10-28,2012-10-19,futures
ME1211.XZCE,甲醇1211,ME211,2011-11-15,2012-11-14,futures
ME1212.XZCE,甲醇1212,ME212,2011-12-15,2012-12-14,futures
ME1301.XZCE,甲醇1301,ME301,2012-01-18,2013-01-17,futures
ME1302.XZCE,甲醇1302,ME302,2012-02-15,2013-02-21,futures
ME1303.XZCE,甲醇1303,ME303,2012-03-15,2013-03-14,futures
ME1304.XZCE,甲醇1304,ME304,2012-04-19,2013-04-16,futures
ME1305.XZCE,甲醇1305,ME305,2012-05-16,2013-05-15,futures
ME1306.XZCE,甲醇1306,ME306,2012-06-15,2013-06-19,futures
ME1307.XZCE,甲醇1307,ME307,2012-07-16,2013-07-12,futures
ME1308.XZCE,甲醇1308,ME308,2012-08-15,2013-08-14,futures
ME1309.XZCE,甲醇1309,ME309,2012-09-17,2013-09-13,futures
ME1310.XZCE,甲醇1310,ME310,2012-10-22,2013-10-21,futures
ME1311.XZCE,甲醇1311,ME311,2012-11-15,2013-11-14,futures
ME1312.XZCE,甲醇1312,ME312,2012-12-17,2013-12-13,futures
ME1401.XZCE,甲醇1401,ME401,2013-01-18,2014-01-15,futures
ME1402.XZCE,甲醇1402,ME402,2013-02-22,2014-02-20,futures
ME1403.XZCE,甲醇1403,ME403,2013-03-15,2014-03-14,futures
ME1404.XZCE,甲醇1404,ME404,2013-04-17,2014-04-15,futures
ME1405.XZCE,甲醇1405,ME405,2013-05-16,2014-05-16,futures
ME1406.XZCE,甲醇1406,ME406,2013-06-20,2014-06-16,futures
ME1407.XZCE,甲醇1407,ME407,2013-07-15,2014-07-14,futures
ME1408.XZCE,甲醇1408,ME408,2013-08-15,2014-08-14,futures
ME1409.XZCE,甲醇1409,ME409,2013-09-16,2014-09-15,futures
ME1410.XZCE,甲醇1410,ME410,2013-10-22,2014-10-21,futures
ME1411.XZCE,甲醇1411,ME411,2013-11-15,2014-11-14,futures
ME1412.XZCE,甲醇1412,ME412,2013-12-16,2014-12-12,futures
ME1501.XZCE,甲醇1501,ME501,2014-01-16,2015-01-16,futures
ME1502.XZCE,甲醇1502,ME502,2014-02-21,2015-02-13,futures
ME1503.XZCE,甲醇1503,ME503,2014-03-17,2015-03-13,futures
ME1504.XZCE,甲醇1504,ME504,2014-04-16,2015-04-15,futures
ME1505.XZCE,甲醇1505,ME505,2014-05-19,2015-05-15,futures
ME8888.XZCE,甲醇期货指数,ME8888,2011-10-28,2015-05-15,futures
ME9999.XZCE,甲醇主力合约,ME9999,2011-10-28,2015-05-15,futures
NI1507.XSGE,镍1507,ni1507,2015-03-27,2015-07-15,futures
NI1508.XSGE,镍1508,ni1508,2015-03-27,2015-08-17,futures
NI1509.XSGE,镍1509,ni1509,2015-03-27,2015-09-15,futures
NI1510.XSGE,镍1510,ni1510,2015-03-27,2015-10-15,futures
NI1511.XSGE,镍1511,ni1511,2015-03-27,2015-11-16,futures
NI1512.XSGE,镍1512,ni1512,2015-03-27,2015-12-15,futures
NI1601.XSGE,镍1601,ni1601,2015-03-27,2016-01-15,futures
NI1602.XSGE,镍1602,ni1602,2015-03-27,2016-02-15,futures
NI1603.XSGE,镍1603,ni1603,2015-03-27,2016-03-15,futures
NI1604.XSGE,镍1604,ni1604,2015-04-16,2016-04-15,futures
NI1605.XSGE,镍1605,ni1605,2015-05-18,2016-05-16,futures
NI1606.XSGE,镍1606,ni1606,2015-06-16,2016-06-15,futures
NI1607.XSGE,镍1607,ni1607,2015-07-16,2016-07-15,futures
NI1608.XSGE,镍1608,ni1608,2015-08-18,2016-08-15,futures
NI1609.XSGE,镍1609,ni1609,2015-09-16,2016-09-19,futures
NI1610.XSGE,镍1610,ni1610,2015-10-16,2016-10-17,futures
NI1611.XSGE,镍1611,ni1611,2015-11-17,2016-11-15,futures
NI1612.XSGE,镍1612,ni1612,2015-12-16,2016-12-15,futures
NI1701.XSGE,镍1701,ni1701,2016-01-18,2017-01-16,futures
NI1702.XSGE,镍1702,ni1702,2016-02-16,2017-02-15,futures
NI1703.XSGE,镍1703,ni1703,2016-03-16,2017-03-15,futures
NI1704.XSGE,镍1704,ni1704,2016-04-18,2017-04-17,futures
NI1705.XSGE,镍1705,ni1705,2016-05-17,2017-05-15,futures
NI1706.XSGE,镍1706,ni1706,2016-06-16,2017-06-15,futures
NI1707.XSGE,镍1707,ni1707,2016-07-18,2017-07-17,futures
NI1708.XSGE,镍1708,ni1708,2016-08-16,2017-08-15,futures
NI1709.XSGE,镍1709,ni1709,2016-09-20,2017-09-15,futures
NI1710.XSGE,镍1710,ni1710,2016-10-18,2017-10-16,futures
NI1711.XSGE,镍1711,ni1711,2016-11-16,2017-11-15,futures
NI1712.XSGE,镍1712,ni1712,2016-12-16,2017-12-15,futures
NI1801.XSGE,镍1801,ni1801,2017-01-17,2018-01-15,futures
NI1802.XSGE,镍1802,ni1802,2017-02-16,2018-02-09,futures
NI1803.XSGE,镍1803,ni1803,2017-03-16,2018-03-15,futures
NI1804.XSGE,镍1804,ni1804,2017-04-18,2018-04-16,futures
NI1805.XSGE,镍1805,ni1805,2017-05-16,2018-05-15,futures
NI1806.XSGE,镍1806,ni1806,2017-06-16,2018-06-15,futures
NI1807.XSGE,镍1807,ni1807,2017-07-18,2018-07-16,futures
NI1808.XSGE,镍1808,ni1808,2017-08-16,2018-08-15,futures
NI1809.XSGE,镍1809,ni1809,2017-09-18,2018-09-17,futures
NI1810.XSGE,镍1810,ni1810,2017-10-17,2018-10-15,futures
NI1811.XSGE,镍1811,ni1811,2017-11-16,2018-11-15,futures
NI1812.XSGE,镍1812,ni1812,2017-12-18,2018-12-17,futures
NI1901.XSGE,镍1901,ni1901,2018-01-16,2019-01-15,futures
NI1902.XSGE,镍1902,ni1902,2018-02-12,2019-02-15,futures
NI1903.XSGE,镍1903,ni1903,2018-03-16,2019-03-15,futures
NI1904.XSGE,镍1904,ni1904,2018-04-17,2019-04-15,futures
NI1905.XSGE,镍1905,ni1905,2018-05-16,2019-05-15,futures
NI1906.XSGE,镍1906,ni1906,2018-06-19,2019-06-17,futures
NI1907.XSGE,镍1907,ni1907,2018-07-17,2019-07-15,futures
NI1908.XSGE,镍1908,ni1908,2018-08-16,2019-08-15,futures
NI1909.XSGE,镍1909,ni1909,2018-09-18,2019-09-16,futures
NI1910.XSGE,镍1910,ni1910,2018-10-16,2019-10-15,futures
NI1911.XSGE,镍1911,ni1911,2018-11-16,2019-11-15,futures
NI1912.XSGE,镍1912,ni1912,2018-12-18,2019-12-16,futures
NI2001.XSGE,镍2001,ni2001,2019-01-16,2020-01-15,futures
NI2002.XSGE,镍2002,ni2002,2019-02-18,2020-02-17,futures
NI2003.XSGE,镍2003,ni2003,2019-03-18,2020-03-16,futures
NI2004.XSGE,镍2004,ni2004,2019-04-16,2020-04-15,futures
NI2005.XSGE,镍2005,ni2005,2019-05-16,2020-05-15,futures
NI2006.XSGE,镍2006,ni2006,2019-06-18,2020-06-15,futures
NI2007.XSGE,镍2007,ni2007,2019-07-16,2020-07-15,futures
NI2008.XSGE,镍2008,ni2008,2019-08-16,2020-08-17,futures
NI2009.XSGE,镍2009,ni2009,2019-09-17,2020-09-15,futures
NI2010.XSGE,镍2010,ni2010,2019-10-16,2020-10-15,futures
NI2011.XSGE,镍2011,ni2011,2019-11-18,2020-11-16,futures
NI2012.XSGE,镍2012,ni2012,2019-12-17,2020-12-15,futures
NI2101.XSGE,镍2101,ni2101,2020-01-16,2021-01-15,futures
NI2102.XSGE,镍2102,ni2102,2020-02-18,2021-02-05,futures
NI2103.XSGE,镍2103,ni2103,2020-03-17,2021-03-15,futures
NI2104.XSGE,镍2104,ni2104,2020-04-16,2021-04-15,futures
