code,pe_ratio,pb_ratio,total_assets,net_profit,roe
688112.XSHG,40.0234,4.1704,1612860300.06,35614311.52,2.36
688113.XSHG,37.8558,3.5232,1214287020.46,13388280.25,1.66
688114.XSHG,-184.9769,3.8998,10943788381.99,-101045299.84,-1.08
688115.XSHG,-172.2132,1.7954,1453665284.18,-2235268.81,-0.17
688116.XSHG,38.7072,4.0053,4715819589.19,72085578.39,2.83
688117.XSHG,52.4,3.7527,1303894555.46,14648102.37,1.76
688118.XSHG,-283.3723,3.4046,963910381.51,-8325054.33,-0.99
688119.XSHG,42.8269,1.7826,5735118950.03,13066863.04,0.37
688120.XSHG,41.2822,5.593999999999999,8713017970.58,189831966.39,3.63
688121.XSHG,27.6792,2.3067,7710260151.41,-6828165.52,-0.08
688122.XSHG,43.0035,5.622000000000001,11620984898.86,177916110.01,2.67
688123.XSHG,54.4682,5.0031,2008547015.26,13162749.42,0.98
688125.XSHG,66.0799,1.6767,2086256475.39,113660.36,0.02
688126.XSHG,115.5924,3.2056,26650123192.15,12468276.67,0.17
688127.XSHG,75.9599,5.852,2123267619.97,70913387.95,4.46
688128.XSHG,21.0766,2.968,7169985539.17,100467365.56,3.72
688129.XSHG,69.5174,2.3574,1519249306.28,20822839.29,2.49
688130.XSHG,-1844.6237,2.0974,1304804127.13,2245413.62,0.17
688131.XSHG,50.8524,3.174,4120202470.32,22883597.04,0.95
688132.XSHG,41.3864,2.0402,1935311298.71,-145437.87,0.0
688133.XSHG,54.6203,1.9398,4273564537.94,23450178.27,0.76
688135.XSHG,126.2398,3.9506,2034499101.11,8798755.09,0.7
688136.XSHG,-45.8953,2.2904,3176928435.57,-8205529.62,-0.38
688137.XSHG,240.5021,1.7816,2300876075.46,3516357.06,0.16
688138.XSHG,48.4648,4.489,1863302175.78,41265637.06,3.12
688139.XSHG,25.9461,3.062,5492366972.02,81434216.13,1.89
688141.XSHG,-36.8004,4.3666,4150676480.74,-174086774.85,-5.98
688143.XSHG,133.5032,3.5796,1337008127.17,-12229687.36,-0.99
688146.XSHG,50.3161,3.4435,5770839031.56,76953901.59,1.48
688147.XSHG,83.3941,8.0755,6933991227.22,86503091.11,4.09
688148.XSHG,-39.0488,3.0723,3546915290.8,-68744741.39,-4.66
688150.XSHG,123.0183,5.1801,1881013140.12,12258142.12,0.73
688151.XSHG,2346.8413,1.5233,5047219517.71,767438.74,0.02
688152.XSHG,256.3369,4.3609,1421224985.59,-19481575.23,-1.53
688153.XSHG,-1626.6206,7.0459,4753243651.67,57682690.71,1.5
688155.XSHG,-104.9488,3.661,4570606175.64,40180016.4,1.74
688156.XSHG,83.3816,2.6981,1424670463.35,14564859.86,1.65
688157.XSHG,83.8077,4.7093,1492570426.28,26755387.38,2.12
688158.XSHG,-21.4747,2.7688,3873104613.69,-96129358.86,-3.49
688159.XSHG,-45.4488,4.6979,1448861631.36,202231.58,0.11
688160.XSHG,71.5717,6.6822,916528179.26,12157951.61,1.68
688161.XSHG,69.7055,4.2169,5160766747.84,10379459.72,0.26
688162.XSHG,-119.0251,1.7772,6931715497.66,-108543761.43,-4.34
688163.XSHG,41.4727,1.9824,1129138906.13,23888496.42,2.21
688165.XSHG,-43.8146,3.4524,3528079793.23,3292805.57,0.23
688166.XSHG,63.246,6.4226,4965783541.33,78351150.63,3.52
688167.XSHG,163.439,4.2567,2637154157.96,16613249.73,0.69
688168.XSHG,-59.2332,2.4131,1417882352.58,11102185.59,0.9
688169.XSHG,22.0281,3.4823,13165632531.0,620948309.0,5.96
688170.XSHG,158.1007,3.2005,1693957688.05,-10938319.7,-0.86
688171.XSHG,64.9419,2.2621,864403716.17,6796601.47,0.82
688172.XSHG,59.5488,1.5019,18326654505.5,79711543.91,0.55
688173.XSHG,-287.6428,3.783,2063812234.61,-23970953.58,-1.23
688175.XSHG,40.0152,1.4082,2010261806.67,-9268165.77,-0.5
688176.XSHG,-17.4652,2.4419,2693384501.77,-82723053.87,-3.23
688177.XSHG,-28.1349,13.9387,2333501593.23,-128559363.86,-9.97
688178.XSHG,-167.1085,1.2622,2185210222.96,14245594.6,1.2
688179.XSHG,46.5902,3.9789999999999996,1479321097.24,23772634.05,2.39
688180.XSHG,-18.7404,5.1126,11587144221.39,-428799364.86,-4.95
688181.XSHG,29.0496,1.7655,2709190011.78,41879368.86,2.06
688182.XSHG,153.9293,3.3601,2286480579.46,6901965.76,0.38
688183.XSHG,159.3636,2.4045,6493438381.83,-27218183.35,-0.69
688184.XSHG,50.9426,1.0128,4119936880.37,3830377.03,0.12
688185.XSHG,-12.9854,3.1955,9610642425.3,-172748345.29,-2.46
688186.XSHG,29.1555,1.1769,10816879083.65,27558018.7,0.68
688187.XSHG,16.89,1.4343,51795561445.0,912078604.0,2.54
688188.XSHG,55.6912,7.7549,5027668323.65,210016273.57,4.52
688189.XSHG,-27.9149,1.9677,1677228137.78,-31689136.97,-2.09
688190.XSHG,27.4034,3.9279,2684540459.47,73932662.46,3.44
688191.XSHG,80.3414,3.3179,1292925036.84,9388769.51,1.12
688192.XSHG,-18.5144,18.0454,1673342924.0,-314696989.7,-25.91
688193.XSHG,-205.8739,1.8972,1047715622.76,1849404.75,0.19
688195.XSHG,104.0806,5.2178,1034252281.74,10602331.94,1.22
688196.XSHG,23.0722,1.4644,3164886070.33,1344712.98,0.05
688197.XSHG,-43.0389,7.6675,1155895267.32,-42936372.51,-3.93
688198.XSHG,161.0147,14.7128,1266476490.91,24832947.1,2.32
688199.XSHG,-25.1418,1.1319,4092497868.86,-24997180.21,-0.87
688200.XSHG,48.6275,5.0554,3429716078.66,35781992.66,1.09
688201.XSHG,43.5069,3.113,1565402524.02,19129955.87,1.16
688202.XSHG,52.608000000000004,3.4482,3550894963.94,-51231569.83,-2.33
688203.XSHG,62.408,1.7891,1969568755.2,17531142.52,1.2
688205.XSHG,58.1429,2.303,2424716706.89,18526361.34,0.91
688206.XSHG,-659.5921,4.4733,2501584170.63,-30249687.68,-1.38
688207.XSHG,173.2287,2.3057,2520567995.69,-19476349.98,-0.82
688208.XSHG,40.2952,3.4407,5616780646.57,54805242.54,2.36
688209.XSHG,139.0405,4.3434,1894363422.14,13576246.82,0.79
688210.XSHG,81.8204,3.4281,1832258594.13,15699231.02,1.08
688211.XSHG,-30.8478,1.3575,6766033602.14,-78750077.12,-2.19
688212.XSHG,142.4759,6.1859,1527134737.84,7742956.43,0.53
688213.XSHG,-208.5567,6.0286,5394762948.61,864303.47,0.02
688215.XSHG,171.2659,3.2034,735925290.78,1114955.54,0.13
688216.XSHG,-21.8197,3.8304,1865923126.74,-31695375.51,-4.01
688217.XSHG,88.1146,2.0685,1074510496.93,2822615.71,0.27
688218.XSHG,31.8923,2.6207,1717157736.2,6380059.34,0.74
688219.XSHG,38.9962,2.8718,6314589674.29,48483826.5,2.64
688220.XSHG,-59.9193,4.5464,7444530279.4,-90351907.76,-1.35
688221.XSHG,-9.9694,2.6,2201479988.56,-69381897.11,-4.74
688222.XSHG,181.3231,4.5019,1695847523.93,12493213.39,0.94
688223.XSHG,11.6417,2.7579,124330068848.76,2511403983.62,7.83
688225.XSHG,136.3574,3.3482,3020077766.83,-39664191.36,-1.76
688226.XSHG,28.1217,2.9736,2883541339.81,50292777.6,4.81
688227.XSHG,118.3036,1.5619,1800678594.45,-22545169.93,-1.29
688228.XSHG,63.8336,3.5316,1738168842.63,-10667651.68,-0.37
688229.XSHG,-20.2084,3.6787,619770255.93,-24334412.48,-4.11
688230.XSHG,59.7467,2.2441,2247285754.57,25950018.3,1.19
688231.XSHG,53.0331,1.942,3410397986.34,22297374.43,0.79
688232.XSHG,39.1663,2.2419,6463627764.87,-4450148.09,-0.08
688233.XSHG,-330.7193,3.3112,1998150064.86,-17621625.12,-1.05
688234.XSHG,-225.8793,5.4812,6164540427.37,3802295.28,0.07
688235.XSHG,-26.5681,6.8932,40191661000.0,1340817000.0,4.89
688236.XSHG,36.2046,3.6284,3359888860.41,54495407.09,1.98
688237.XSHG,75.0433,2.544,1487215870.73,7142898.68,0.54
688238.XSHG,-88.2036,2.7452,2621496594.2,-26323258.34,-1.24
688239.XSHG,32.6097,4.3429,3482384546.18,51098320.37,3.23
688244.XSHG,91.3789,3.8059,1128802033.2,-4425075.32,-0.37
688246.XSHG,54.6967,2.5235,2461186628.11,40170211.16,2.27
688247.XSHG,71.1996,4.1713,1353037344.69,21294052.45,1.8
688248.XSHG,61.4097,5.2679,4082623225.16,46222893.36,1.66
688249.XSHG,-115.6292,1.5112,45837403469.76,55173082.03,0.33
688251.XSHG,31.3509,2.2326,1481558237.31,-590320.56,-0.08
688252.XSHG,169.5841,4.2873,2152666947.42,28205574.97,1.49
688253.XSHG,31.0676,1.9391,1850260241.11,9127685.21,0.52
688255.XSHG,139.2491,2.4146,1275146736.72,4967201.05,0.45
688256.XSHG,-50.2212,9.6794,6581320923.3,-270886974.74,-4.43
688257.XSHG,19.8106,1.5466,3390939020.94,47317720.88,2.01
688258.XSHG,58.5516,4.1516,1634743635.29,5383082.44,0.32
688259.XSHG,90.8136,3.6238,2108791423.14,5972291.64,0.4
688260.XSHG,-26.6305,9.2188,1628185133.47,-14337821.07,-3.93
688261.XSHG,36.5089,2.7505,3010108854.84,31509191.38,1.11
688262.XSHG,-124.8548,3.8427,3018021744.13,-21872355.37,-0.84
688265.XSHG,-150.3636,1.7077,2006100814.64,-11708046.36,-0.67
688266.XSHG,-47.3248,8.0904,2859061901.09,-93493379.25,-4.95
688267.XSHG,31.171,1.2842,2821417478.58,4060692.31,0.15
688268.XSHG,57.2484,4.9572,3161223731.66,46993587.0,2.61
688269.XSHG,33.6664,4.9669,1454898668.26,6561820.26,0.68
688270.XSHG,137.1136,4.9834,2180830275.29,6410302.45,0.31
688271.XSHG,61.9894,6.2756,24244597257.91,125867235.56,0.7
688272.XSHG,-16.2101,2.8191,666476550.95,-19853348.77,-3.75
688273.XSHG,30.8698,2.4517,1500253876.32,25904710.82,1.91
688275.XSHG,-9.9447,1.0619,20466915099.98,-121447045.26,-1.49
688276.XSHG,75.2232,5.8792,4792559889.42,219709748.78,5.88
688277.XSHG,-59.0392,4.4876,1633143635.62,-35182926.97,-2.64
688278.XSHG,46.7508,12.6022,2137295279.48,166727548.24,10.38
688279.XSHG,77.6116,4.9719999999999995,2443561145.09,40815482.14,1.76
688280.XSHG,-10.7942,3.6049,2620435517.67,-100951234.48,-7.73
688281.XSHG,46.6827,4.6685,4748668218.36,83817386.63,2.17
688283.XSHG,58.8952,6.1781,1038748764.03,31929107.6,3.48
688285.XSHG,26.8358,2.0687,2999606890.33,14409001.67,0.82
688286.XSHG,-33.9025,4.2139999999999995,1101251604.24,-29366350.64,-2.99
688287.XSHG,43.8428,3.4691,1094504256.19,11238131.71,1.06
688288.XSHG,-28.5548,3.0635,1010255086.44,-12378926.67,-1.54
688289.XSHG,18.0275,1.5516,8307763727.79,207564345.91,2.84
688290.XSHG,65.8812,3.9828,1522077284.21,-7934920.38,-0.75
688291.XSHG,72.2275,3.1466,968136304.29,7163828.03,0.78
688292.XSHG,57.0313,4.2129,1305886871.72,10478323.43,1.03
688293.XSHG,96.7293,2.9351,2306460092.17,5141276.25,0.24
688295.XSHG,57.4725,5.6592,8688792386.59,72159605.12,1.51
688296.XSHG,-156.5274,2.716,947991008.09,-13886696.78,-1.61
688297.XSHG,101.765,4.4747,7540262165.56,29152557.9,0.51
688298.XSHG,-6.8256,0.9267,9169985725.49,-105212688.06,-1.37
688299.XSHG,52.6941,1.9174,3305675385.0,14115627.9,0.67
688300.XSHG,54.0976,7.5776,1657471090.12,51795785.12,4.07
688301.XSHG,58.5568,8.5685,6135634292.15,105007578.77,2.66
688302.XSHG,-16.2626,3.6718,1575725832.53,-72845638.63,-5.09
688303.XSHG,6.931,1.4606,50173053162.41,688944806.65,1.6
688305.XSHG,77.5121,6.4983,1475993616.95,17089026.57,1.58
688306.XSHG,-61.4787,3.5715,5065405440.99,-62800424.83,-3.2
688307.XSHG,92.1138,3.366,975299262.88,5668682.77,0.7
688308.XSHG,20.7805,1.7167,3684305668.56,51140808.15,2.0
688309.XSHG,60.7667,2.2209,794419589.0,-17051296.37,-2.34
688310.XSHG,29.5361,4.1077,1166174774.63,37039453.1,3.79
688311.XSHG,296.2459,4.685,2871798044.3,-17772873.43,-1.1
688312.XSHG,49.0994,2.2769,1487679856.85,17201587.13,1.37
688313.XSHG,-190.1637,5.0169999999999995,1483995020.94,-9918270.6,-0.85
688314.XSHG,35.5784,4.6368,653557852.75,25066575.0,4.46
688315.XSHG,51.2171,4.6632,3018011769.84,52098076.49,2.44
688316.XSHG,-15.6046,10.9417,521743235.75,-41367412.65,-16.72
688317.XSHG,24.5243,1.0222,4223766266.75,3021706.56,0.08
688318.XSHG,57.9253,4.9708,3509489716.2,79374007.14,2.42
688319.XSHG,384.631,6.9405,1506575846.57,-392617.79,0.19
688320.XSHG,97.2251,3.9292,2234843306.5,13278647.08,0.84
688321.XSHG,53.8073,5.6137,3154223840.56,-47606388.87,-2.71
688322.XSHG,-54.3795,4.8445,3392871457.48,-56250630.32,-1.66
688323.XSHG,-927.2926,4.3522,2442119874.08,259922.45,0.03
688325.XSHG,71.8799,1.9707,1722590851.04,14571018.88,0.88
688326.XSHG,-257.9271,2.7278,9182002299.43,-51156629.17,-1.0
688327.XSHG,-25.6835,9.6936,2866050730.22,-97735525.68,-5.31
688328.XSHG,-35.034,5.3624,1753650030.47,-41709826.36,-5.22
688329.XSHG,22.1657,2.3669,1439567135.09,16594397.45,2.14
688330.XSHG,27.6302,1.1208,4127768200.78,23319657.98,0.66
688331.XSHG,-25.1842,8.5376,5514357338.62,-327225062.41,-7.93
688332.XSHG,41.1354,2.4441,4581902781.05,84889219.33,2.32
688333.XSHG,159.0898,13.5385,3406420870.03,20762039.31,1.28
688334.XSHG,32.4906,1.8442,3392236535.59,42991149.93,1.46
688335.XSHG,27.8063,1.5643,1433881808.06,-25112853.56,-1.98
688336.XSHG,65.4786,2.907,5128605859.65,65742845.99,1.46
688337.XSHG,73.555,2.8509,3260205970.22,22015685.3,0.82
688338.XSHG,31.3639,2.2699,1645148827.54,27593764.06,1.77
688339.XSHG,-28.570999999999998,2.4614,4713710153.6,-140114081.84,-3.72
688343.XSHG,-42.9346,3.9437,4775932552.91,-87866074.61,-1.96
688345.XSHG,196.9131,2.5659,2787092425.41,-7192040.52,-0.59
688347.XSHG,26.339000000000002,1.7275,70339994008.2,-189151057.66,0.3
688348.XSHG,47.5761,3.6541,5307019915.01,42622697.3,1.24
688349.XSHG,21.1005,2.9294,31097834657.96,213753582.12,1.83
688350.XSHG,24.3139,1.4062,2492452833.49,8285727.98,0.7
688351.XSHG,1024.4105,7.1357,1822760455.64,9364195.33,0.56
688352.XSHG,60.8131,3.2125,7091466405.82,122737345.94,2.18
688353.XSHG,71.9437,1.1561,4463313330.5,3454450.95,0.16
688355.XSHG,208.9064,2.3613,1400956804.83,-9902367.93,-0.94
688356.XSHG,52.8123,4.9989,1348515704.65,32216546.52,2.54
688357.XSHG,21.6614,2.6344,3007284014.28,61011315.71,3.53
688358.XSHG,34.8146,3.08,1495958152.96,29467368.71,2.16
688359.XSHG,-222.1547,13.1077,1006070326.3,-15748200.87,-2.79
688360.XSHG,31.7464,2.5810000000000004,1832258935.63,24128764.23,2.39
688361.XSHG,210.3919,10.139,3336968736.04,33183546.36,1.42
688362.XSHG,-56.8545,4.4231,10955955624.5,-44472108.19,-1.69
688363.XSHG,39.9054,4.6545,8349563535.99,85521070.59,1.3
688365.XSHG,-29.1712,4.7742,1505386160.64,-47451475.23,-4.8
688366.XSHG,53.6967,3.2522,7089426530.74,118280340.96,2.13
688367.XSHG,41.4916,2.7732,762295583.6,2206826.4,0.4
688368.XSHG,-169.5257,4.7832,2414685811.51,57060366.13,3.72
688369.XSHG,118.6156,2.8005,1808404093.72,-56641540.58,-3.68
688370.XSHG,24.3376,1.2815,3338390451.85,4489495.36,0.47
688371.XSHG,-322.3491,2.9594,2063631019.55,-11980244.88,-0.6
688372.XSHG,53.2823,3.68,3429603522.73,18872291.72,0.79
688373.XSHG,-14.7037,4.2469,1280831919.59,-119336002.3,-11.23
688375.XSHG,55.9113,5.4457,8950501496.46,141485173.32,2.4
688376.XSHG,30.7494,3.2143,2791876323.52,52358297.6,3.33
688377.XSHG,35.4855,3.0309,2542803458.69,43126037.64,2.54
688378.XSHG,71.1901,3.9916,2079665104.6,256479.34,0.01
688379.XSHG,29.6937,1.8905,1956084270.51,5013919.93,0.54
688380.XSHG,-561.627,3.1882,3128539721.2,-32468133.24,-1.08
688381.XSHG,140.1334,2.0581,3160339641.26,4115735.07,0.13
688382.XSHG,-25.6237,4.3032,2158198587.36,-73512498.62,-3.58
688383.XSHG,204.0336,7.7515,2594952504.83,10659717.7,0.87
688385.XSHG,36.4598,6.1296,8133854762.98,199931343.01,3.98
688386.XSHG,60.2824,4.4529,900579759.33,19934338.16,2.98
688387.XSHG,-41.2462,3.6708,14440657355.97,-138854085.61,-1.91
688388.XSHG,75.7358,1.2334,12388740283.31,9707397.7,0.14
688389.XSHG,31.6431,5.8692,2114645478.38,70105529.88,4.42
688390.XSHG,17.8185,7.5108,7261749646.26,162220893.67,5.21
688391.XSHG,24.3402,2.0342,2158098920.08,37920382.28,1.88
688392.XSHG,94.7474,5.44,2148908736.44,11519597.3,0.74
688393.XSHG,63.7588,1.8483,1381770194.59,14386201.62,1.56
688395.XSHG,40.9035,2.7568,835426668.57,10760379.14,1.52
688396.XSHG,36.5061,2.8187,29851946968.92,275578251.82,1.34
688398.XSHG,35.7624,3.6521,1754245909.95,37667922.5,3.65
688399.XSHG,116.1663,0.8877,4286110440.38,-107719636.39,-2.95
688400.XSHG,74.8393,3.1260000000000003,4987540296.74,45670429.22,1.18
688401.XSHG,41.5361,4.1758,2068601117.2,37018999.48,2.69
688403.XSHG,49.7656,2.8685,3374999624.43,60032226.39,1.98
688408.XSHG,45.4586,3.6679,6890972260.36,60098696.34,2.26
688409.XSHG,76.3699,3.5151,7335873225.98,35255680.52,0.78
688410.XSHG,30.4697,3.7556,1931789041.65,46894999.45,2.85
688416.XSHG,-39.8451,2.9983,1732898904.16,-47777294.27,-2.92
688418.XSHG,-22.0995,4.1539,1881071048.04,2308487.12,0.33
688419.XSHG,64.1398,3.0675,1123334245.27,8935139.82,0.94
688420.XSHG,30.4343,1.5783,1791925059.54,2999692.48,0.21
688425.XSHG,12.785,1.3107,25660744078.28,190320747.27,1.19
688426.XSHG,-159.1407,2.012,1871610163.74,-25679639.24,-1.5
688428.XSHG,-34.7425,2.7621,10039622087.37,-110104483.86,-1.47
688429.XSHG,31.368000000000002,3.7106,3132913596.12,44212245.14,1.96
688432.XSHG,53.9635,3.7435,4998789077.67,68563135.98,1.47
688433.XSHG,110.5278,6.9261,2223372018.99,30315610.46,1.64
688435.XSHG,113.99,3.5471,1183697719.91,4675333.94,0.41
688439.XSHG,37.6868,3.9475,5240624421.33,146216278.0,3.15
688443.XSHG,-21.0823,4.9517,3735789368.64,-180088433.02,-5.97
688448.XSHG,60.5196,2.8821,1375497580.67,14872688.46,1.56
688450.XSHG,43.42,2.29,1290363210.81,-6413836.02,-0.95
688455.XSHG,48.8478,1.858,2756817688.62,-19054657.76,-1.53
688456.XSHG,52.8539,2.5482,1631927624.77,8835214.29,0.74
688458.XSHG,213.7065,2.9922,2119806964.98,-5003031.67,-0.24
688459.XSHG,29.9626,1.3823,3749926680.05,28869704.97,0.88
688466.XSHG,21.2898,1.9214,2009522898.66,17406955.65,1.67
688468.XSHG,27.9846,3.1776,1725319141.21,43606643.33,3.25
688469.XSHG,-22.3864,2.7109,34767610540.13,-562408869.25,-1.92
688472.XSHG,12.4537,2.2105,64893878075.63,915958160.12,4.53
688475.XSHG,48.9954,4.9522,7660612748.87,142919345.86,2.84
688478.XSHG,122.3996,4.6415,1822237869.06,28316791.35,1.82
688479.XSHG,35.2095,1.7943,2162635891.5,13358073.0,0.72
688480.XSHG,51.7526,4.1145,1363148459.54,19194813.66,2.02
688484.XSHG,93.5076,4.713,4214839948.38,79574265.49,2.26
688485.XSHG,57.8937,1.5923,1546141829.51,2491656.35,0.2
688486.XSHG,91.5919,5.8881,1444260564.37,28465809.79,2.06
688488.XSHG,-66.0731,4.4655,1799030384.77,-22858299.15,-1.93
688489.XSHG,45.7276,2.8286,2059405446.98,34376376.9,1.57
688496.XSHG,-527.6019,8.3906,2178630611.07,-34116338.81,-2.41
688498.XSHG,264.1934,5.9662,2245511566.93,2056781.0,0.1
688499.XSHG,212.7439,1.9368,10565131549.87,47066090.03,1.84
688500.XSHG,-9.0413,2.3103,1204221184.04,-12174733.07,-1.38
688501.XSHG,30.9488,2.5384,1798234763.32,6064908.02,0.96
688502.XSHG,267.6294,9.7132,1327903101.67,7705031.42,0.66
688503.XSHG,16.7679,1.8076,7336942650.64,171627953.4,3.56
688505.XSHG,50.0749,4.0963,2946016262.0,21206519.0,0.92
688506.XSHG,-101.1388,134.7167,1410986860.49,-186786712.39,-36.65
688507.XSHG,128.9786,2.9885,2862723505.57,-5089933.71,-0.18
688508.XSHG,90.9457,2.6015,2811374563.81,11315112.65,0.6
688509.XSHG,235.475,2.556,3798202212.56,-43484775.35,-2.76
688510.XSHG,56.3634,4.4278,1470425685.65,35086479.78,3.51
688511.XSHG,48.0348,3.0121,926568159.91,9757690.87,1.18
688512.XSHG,-26.2831,3.9448,2433183596.7,-134638732.89,-5.85
688513.XSHG,31.2953,2.9784,3215971354.38,62194392.73,2.45
688515.XSHG,-53.4673,4.3119,1974927509.34,-57056435.98,-3.07
688516.XSHG,18.6682,6.5356,14394536194.4,341458365.95,10.9
688517.XSHG,23.1642,2.8129,1210781290.45,15443139.14,2.04
688518.XSHG,20.9075,2.3272,6965710281.11,53588451.41,1.81
688519.XSHG,-51.2741,2.4505,4874512778.32,-72148229.83,-2.86
688520.XSHG,-71.3275,-55.3869,2847595362.67,-82271604.64,20.7
688521.XSHG,-268.0405,8.6438,4601800042.48,-156436271.53,-5.3
688522.XSHG,83.2129,3.9738,2288033581.09,13864690.33,0.64
688523.XSHG,85.5206,6.8727,2122812498.04,34003605.22,2.12
688525.XSHG,-55.1604,13.5679,6325240706.11,-187536720.9,-9.12
688526.XSHG,19.6487,2.5228,4737743654.84,118203367.98,3.19
688528.XSHG,-46.4022,2.6313,1012486767.21,-9870576.38,-1.39
688529.XSHG,35.054,1.8067,5392924058.81,24702376.53,1.48
688531.XSHG,66.9079,2.4889,3527576494.0,26103782.26,0.81
688533.XSHG,44.9212,4.8268,2760578130.65,35511815.59,2.97
688535.XSHG,189.3385,7.3459,1169427992.03,11487121.35,1.13
688536.XSHG,3138.1525,5.1092,4060054676.33,2216671.45,0.06
688538.XSHG,-11.1772,2.5085,29128615579.85,-1094136000.47,-7.83
688539.XSHG,69.0215,3.3545,1918069518.74,20375653.66,1.18
688543.XSHG,64.8204,3.6943,3069513213.85,50579210.23,2.25
688548.XSHG,50.0576,3.0575,7233428115.27,67966057.04,1.68
688549.XSHG,1448.4534,4.0697,4094592837.37,9990248.51,0.43
688550.XSHG,40.294000000000004,1.8578,3296022101.16,39765435.96,1.36
688551.XSHG,51.6053,4.4110000000000005,1454666387.61,24848952.02,2.36
688552.XSHG,33.4251,3.0388,3276927080.16,11413554.64,0.44
688553.XSHG,62.4861,1.7283,4541999376.29,20160406.19,0.55
688556.XSHG,8.6233,3.3228,9548488969.53,458837258.93,11.87
688557.XSHG,23.4247,2.591,1482547630.92,15086395.16,1.46
688558.XSHG,24.9024,2.3978,2023520845.95,31240216.54,1.95
688559.XSHG,15.4221,3.1702,10547002760.76,126162974.98,5.76
688560.XSHG,238.9469,1.268,3829681231.47,-7499326.79,-0.25
688561.XSHG,-673.0662,3.0598,14285139841.09,-343449278.11,-3.75
688562.XSHG,331.47,5.4128,3384216338.68,763678.28,-0.04
688563.XSHG,50.7094,2.7698,11448889688.43,207079373.43,3.23
688565.XSHG,-18.2619,2.3862,1040671731.01,-30961599.84,-5.51
688566.XSHG,25.7522,3.2289,2118923843.81,58717571.41,3.28
688567.XSHG,-8.9817,1.8782,29835098091.36,-766070208.75,-7.0
688568.XSHG,65.4606,5.399,5442982217.04,101409099.84,2.06
688569.XSHG,16.9187,2.1302,3745253721.26,94618361.31,2.76
688570.XSHG,27.0067,2.8978,5272575230.4,95206199.45,2.37
688571.XSHG,27.1144,2.1714,1896057266.93,44126385.27,3.01
688573.XSHG,26.7887,3.3264,1841493128.67,-415600.04,-0.04
688575.XSHG,30.6307,5.2281,3768236879.74,128782568.4,5.97
688576.XSHG,52.6792,2.4185,2205790603.34,18921491.22,0.9
688577.XSHG,172.2293,5.8463,1340005281.45,4555878.27,0.58
688578.XSHG,38.4936,5.1407,3974952121.41,202012904.91,5.71
688579.XSHG,74.1046,3.8764,1613187621.03,10997737.28,0.84
688580.XSHG,32.9022,2.7611,1740907249.5,31123723.1,1.98
688581.XSHG,37.7934,3.3874,2229152091.87,64373335.54,3.07
688582.XSHG,103.042,7.5743,2102677443.6,56092455.24,2.77
688585.XSHG,38.5288,2.858,1704334297.35,30248937.96,2.55
688586.XSHG,42.2227,3.549,3564358240.82,52481838.34,2.14
688588.XSHG,44.4021,3.8613,1309224030.51,-4180401.85,-0.34
688589.XSHG,38.2118,4.5216,1422966585.94,30762949.56,3.4
688590.XSHG,-224.3213,5.2487,2689866353.74,15312838.11,1.26
688591.XSHG,106.3106,2.9947,2402137864.05,8971247.27,0.54
